arxiv_id	first_date	first_file	appearances	title
2608.05695	2026-08-09	reports/daily/2026-08-09.md	1	DreamGuard: Efficient Runtime Guardrail for LLM Agents via Risk-Aware World Model
2608.02602	2026-08-11	reports/daily/2026-08-11.md	1	AURORA-LM: Autoencoding Unified Representation for Continuous-Latent Diffusion Language Modeling
2608.02674	2026-08-11	reports/daily/2026-08-11.md	1	Moving the Safety Barrier: Dynamic Routing Adaptive Alignment Against White-Box Attacks
2608.02879	2026-08-11	reports/daily/2026-08-11.md	1	Interpreting Black-Box Large Language Models with Sentence-Level Energy Landscapes
2608.04018	2026-08-11	reports/daily/2026-08-11.md	1	Governing Execution Risk in Agentic AI Systems: A Trajectory-Guided Framework for Red Teaming
2608.05108	2026-08-11	reports/daily/2026-08-11.md	1	Agent Against Agent: An Agentic System for Automatic Prompt Injection Red Teaming
2608.05409	2026-08-11	reports/daily/2026-08-11.md	1	Mood Matters: How Syntactic Sensitivity Undermines Safety Alignment
2608.06400	2026-08-11	reports/daily/2026-08-11.md	1	Beyond Routing Weights: Faithful Response-Level Interpretation of Mixture-of-Experts Reward Models via Contribution Contrast
2608.06638	2026-08-11	reports/daily/2026-08-11.md	1	MI-MIDI: Mechanistic Interpretability of Text-to-MIDI Generation Models via Probing, Lenses and Steering
2608.06690	2026-08-11	reports/daily/2026-08-11.md	1	Policy-Masked Private Experts: Auditable and Reversible Capability Access Control in Sparse MoE Models
2608.07430	2026-08-11	reports/daily/2026-08-11.md	2	Diffusion LLMs as Targets and Adversaries: Mechanistic Safety Exploits
2608.08168	2026-08-13	reports/daily/2026-08-13.md	1	Thinking vs. NoThinking: Towards Interpreting Reasoning Mechanisms of Large Language Models via Sparse Autoencoders
2608.09867	2026-08-13	reports/daily/2026-08-13.md	1	Stealing Reasoning Traces from Proprietary LLM APIs
2608.10172	2026-08-13	reports/daily/2026-08-13.md	2	Intrinsic Structure: Spectral Identifiability for Mechanistic Interpretability
2608.10530	2026-08-13	reports/daily/2026-08-13.md	1	On Understanding, Identifying, and Mitigating Vulnerabilities in Agentic Large Language Models
2608.10669	2026-08-13	reports/daily/2026-08-13.md	1	REDAgentBench: Executable Red Teaming and Faithful Measurement of LLM Agent Systems
2608.11171	2026-08-13	reports/daily/2026-08-13.md	2	From Interpretability to Control: Insights from Six Years of the TrustNLP Workshop
2608.11878	2026-08-13	reports/daily/2026-08-13.md	1	ToolHazard: Scaling Adversarial Environments for Security Evaluation and Alignment of LLM-based Agents
2608.12273	2026-08-13	reports/daily/2026-08-13.md	1	Convergent Detour Hijacking: Task-Preserving Resource Amplification in Skill-Based LLM Agents
2606.22686	2026-08-18	reports/daily/2026-08-18.md	1	The Geometry of Refusal: Linear Instability in Safety-Aligned LLMs
2608.05152	2026-08-18	reports/daily/2026-08-18.md	1	Mean-Field Dynamics of Chain-of-Thought Reasoning in Large Language Models
2608.08082	2026-08-18	reports/daily/2026-08-18.md	1	Commitment Before Realization: When Classifier-Free Guidance Becomes Unnecessary in Masked Diffusion Language Models
2608.11408	2026-08-18	reports/daily/2026-08-18.md	1	Measure, Don't Optimize: Forecasting Recovery in LLM Unlearning
2608.11025	2026-08-20	reports/daily/2026-08-20.md	1	Data Attribution of Emergent Misalignment with Persona Features
2608.11197	2026-08-20	reports/daily/2026-08-20.md	1	Beyond a Bag of Features: Set-Level Instability in Sparse Autoencoders
2608.12036	2026-08-20	reports/daily/2026-08-20.md	1	Mechanist: AI as a Scientific Instrument for Discovering the Mechanisms of Intelligence
2608.14590	2026-08-20	reports/daily/2026-08-20.md	1	Toward Safe LLM Agents: A Survey of Specification, Verification, and Enforcement
2608.18164	2026-08-21	reports/daily/2026-08-21.md	1	Are LLMs Safe Beyond Text: Do Emojis Expose Gaps in Safety Evaluation
2608.18628	2026-08-21	reports/daily/2026-08-21.md	1	When Safety Overrides Vision: Exploring Dynamics between Vision Influence and Safety Alignment in Vision-Language Models
2608.13538	2026-08-22	reports/daily/2026-08-22.md	1	SAEVerbalizer: Generating Explanations for Sparse Autoencoder Features via Representation Verbalization
2608.14632	2026-08-22	reports/daily/2026-08-22.md	1	DeMTS: Denoising Trajectories as Multivariate Time Series for Hallucination Detection in Diffusion Language Models
2608.14649	2026-08-22	reports/daily/2026-08-22.md	1	Discrete Diffusion Language Models Are Training-Free Multi-Label Classifiers
2608.14929	2026-08-22	reports/daily/2026-08-22.md	1	Training Leaves Traces: Centered Residual Signatures for Language Model Lineage Verification
2608.15888	2026-08-22	reports/daily/2026-08-22.md	1	Bounded Agents: Delegation Security for Multi-Agent AI Systems
2608.16393	2026-08-22	reports/daily/2026-08-22.md	1	Security Assessment of DeepSeek Harness with A.I.G: Evaluating Resistance to Indirect Prompt Injection
2608.17597	2026-08-22	reports/daily/2026-08-22.md	1	HarnessRisk: A Lifecycle-Oriented Benchmark for Agent Harness Safety
2608.18419	2026-08-22	reports/daily/2026-08-22.md	1	Mechanistic Interpretability of Structure-Aware Numerical Reasoning in LLaMA 3.1 8B
2608.19861	2026-08-22	reports/daily/2026-08-22.md	1	PolicyGuide: From Guarding One Action to Guiding the Whole Workflow for Policy-Compliant LLM Agents
2608.20202	2026-08-22	reports/daily/2026-08-22.md	1	MemTrapBench: Benchmarking Cognitive Traps in LLM Memory Use
2608.01849	2026-08-23	reports/daily/2026-08-23.md	1	Exploring and Bridging Knowledge Holes in Unlearned Multimodal LLMs
2608.02657	2026-08-23	reports/daily/2026-08-23.md	1	Your Agentic LLMs Secretly Encode Latent Signals of Indirect Prompt-Injection Exposure
2608.04053	2026-08-23	reports/daily/2026-08-23.md	1	AgentAntibody: An Adaptive Immune System for Defending LLM Agents against Prompt Injection
2608.05086	2026-08-23	reports/daily/2026-08-23.md	1	Item Response Theory for AI Safety
2608.05158	2026-08-23	reports/daily/2026-08-23.md	1	Safe Evolution with Circuit Anchors
2608.06202	2026-08-23	reports/daily/2026-08-23.md	1	What Current AI Benchmarks Leave Unmeasured
2608.07594	2026-08-23	reports/daily/2026-08-23.md	1	Scaling Inherently Interpretable Language Models
2608.19579	2026-08-23	reports/daily/2026-08-23.md	1	Enforcing LLM Safety through DMD-based Classification of Prompt-Response Embedding Dynamics
2605.27681	2026-08-24	reports/weekly/2026-W35.md	1	Behavioural Analysis of Alignment Faking
2606.00611	2026-08-24	reports/weekly/2026-W35.md	1	TRACE: Trajectory Risk-Aware Compression for Long-Horizon Agent Safety
2606.10749	2026-08-24	reports/weekly/2026-W35.md	1	Toward Secure LLM Agents: Threat Surfaces, Attacks, Defenses, and Evaluation
2606.17478	2026-08-24	reports/weekly/2026-W35.md	1	Decoding Hidden Deception in Reasoning LLMs: Activation Explainers for Deception Auditing
2606.25234	2026-08-24	reports/weekly/2026-W35.md	1	Structuring Sparsity: Block-Sparse Featurizers Capture Visual Concept Manifolds
2607.15495	2026-08-24	reports/weekly/2026-W35.md	1	Verbalizable Representations Form a Global Workspace in Language Models
2608.16843	2026-08-24	reports/weekly/2026-W35.md	1	Security of Foundation-Model-Powered Embodied Agents: Attack Surfaces, Attacks, Defenses, and Evaluation
2607.14791	2026-08-25	reports/daily/2026-08-25.md	1	Transcoders for Investigating Deception in Language Models
2608.21236	2026-08-25	reports/daily/2026-08-25.md	1	RARE: Decoupling Representation Steering from Expert Routing in Mixture-of-Experts Language Models
2608.03070	2026-08-26	reports/daily/2026-08-26.md	1	AI Security Leaderboard: Methodology, Results and Minimal Standard
2608.19347	2026-08-26	reports/daily/2026-08-26.md	1	Mechanistic Tomography: Designed Measurement for Control-Oriented Interpretability
2608.22332	2026-08-26	reports/daily/2026-08-26.md	1	Mechanistic Interpretability of Chain-of-Thought Reasoning via Sequential Activation Patching
2608.19338	2026-08-27	reports/daily/2026-08-27.md	1	Mechanistic Tomography: Designed Measurement for Control-Oriented Interpretability
2608.21544	2026-08-27	reports/daily/2026-08-27.md	1	Forgotten in Weights, Recovered by Tools: Agentic Tool Unlearning for LLM Agents
2608.22557	2026-08-27	reports/daily/2026-08-27.md	1	BLADE: Bilevel Low-rank Augmented-Lagrangian Erasure for LLM Unlearning
2608.24065	2026-08-27	reports/daily/2026-08-27.md	1	Mechanistic Circuit Identification for Controllable Data Generation
2608.24482	2026-08-27	reports/daily/2026-08-27.md	1	Beyond Static Interpretability: Anticipating Post-SFT Mechanisms from Pre-SFT Parameters for Better Tuning
2601.21571	2026-08-28	reports/daily/2026-08-28.md	1	Shaping Capabilities with Token-Level Data Filtering
2602.06911	2026-08-28	reports/daily/2026-08-28.md	1	TamperBench: Systematically Stress-Testing LLM Safety Under Fine-Tuning and Tampering
2605.26526	2026-08-28	reports/daily/2026-08-28.md	2	Open-Weight LLM Fine-Tuning Defenses are Susceptible to Simple Attacks
2606.19168	2026-08-28	reports/daily/2026-08-28.md	2	Beyond Safe Data: Pretraining-Stage Alignment with Regular Safety Reflection
2608.03210	2026-08-28	reports/daily/2026-08-28.md	1	ICO: Enhancing Semantic-Shift Jailbreaks via Iterative Context Optimization
2608.04347	2026-08-28	reports/daily/2026-08-28.md	1	Looking in the Mirror: Introspecting Side-Effect Misalignments Induced by Fine-Tuning
2608.08383	2026-08-28	reports/daily/2026-08-28.md	1	Safety Cost of Steering Vectors Is Separable and Reducible
2608.11295	2026-08-28	reports/daily/2026-08-28.md	1	Backdoor Decontamination Dynamics in LLM Agents
2608.24988	2026-08-28	reports/daily/2026-08-28.md	1	Does Fine-Tuning Undo Activation Steering? Behavioural Recovery Without Weight-Edit Reversal
2608.26008	2026-08-28	reports/daily/2026-08-28.md	2	A Self-Evolving Multi-Agent Framework Defense against LLM Jailbreak Attacks
2508.11290	2026-08-29	reports/daily/2026-08-29.md	1	SafeConstellations: Mitigating Over-Refusals in LLMs Through Task-Aware Representation Steering
2608.14392	2026-08-29	reports/daily/2026-08-29.md	2	Tripwire: Triggering Aligned Refusal via Statistically Certified Safety Neurons
2608.18093	2026-08-29	reports/daily/2026-08-29.md	3	Abliteration Mitigation via Refusal Aliases (AMRA)
2608.19729	2026-08-29	reports/daily/2026-08-29.md	1	SafeBranch: Branch-Pair Safety Alignment for Embodied Agents
2608.22490	2026-08-29	reports/daily/2026-08-29.md	1	Who Pays More for Safety? Measuring the Disparate Cost of Safety Alignment across Languages
2608.25390	2026-08-29	reports/daily/2026-08-29.md	2	Refusal Geometry Reflects Refusal Training: Diverse Refusal Prefixes Can Raise Stable Rank and Weaken Refusal Vector Ablation Attacks
2607.14147	2026-08-30	reports/daily/2026-08-30.md	1	Breaking Refusal in the First Half: A Mechanistic Study of the Prefill Jailbreak
2608.13482	2026-08-30	reports/daily/2026-08-30.md	2	Synthetic Persona Pretraining: Alignment from Token Zero
2608.26733	2026-08-30	reports/daily/2026-08-30.md	1	Daydreaming: Stealing Hidden Agent Skills through Black-Box Task Interaction
2608.27340	2026-08-30	reports/daily/2026-08-30.md	2	Not All Eval-Awareness Is Equal: Capabilities Framing Predicts Compliance
2607.17427	2026-08-31	reports/weekly/2026-W36.md	1	Abliteration Is Not a Scalpel: Off-Target Effects of Refusal Removal on Decision Disposition Across Model Families
2608.03745	2026-08-31	reports/weekly/2026-W36.md	1	Risky Business: Measuring The Faithfulness-Safety Tension
2608.08032	2026-08-31	reports/weekly/2026-W36.md	1	Decided Upstream, Written Late: Locating and Pricing the Cross-Lingual Refusal Circuit of a Multilingual MoE
2608.26222	2026-08-31	reports/weekly/2026-W36.md	1	NeuronFuzz: Safety Neuron Guided Fuzzing for LLM Safety Evaluation
2608.28490	2026-08-31	reports/weekly/2026-W36.md	1	LLM-Based Agents for Software and Systems Security: Approaches, Applications, and Assessment
2605.02087	2026-09-01	reports/daily/2026-09-01.md	2	Model Spec Midtraining: Improving How Alignment Training Generalizes
2607.26654	2026-09-01	reports/daily/2026-09-01.md	1	Constitutional Midtraining: Content Presence Drives Alignment Gains
2608.27504	2026-09-01	reports/daily/2026-09-01.md	1	Circuit Discovery Helps Detect LLM Jailbreaking: A Mechanistic Interpretability Study
2508.06601	2026-09-02	reports/daily/2026-09-02.md	2	Deep Ignorance: Filtering Pretraining Data Builds Tamper-Resistant Safeguards into Open-Weight LLMs
2608.01558	2026-09-03	reports/daily/2026-09-03.md	1	Securing Agentic AI: From Per-Action Checks to Trajectory Assurance
2608.09542	2026-09-03	reports/daily/2026-09-03.md	1	Dual-Adversarial Safety Alignment: Cultivating Intrinsic Threat Comprehension in LRMs
2609.00051	2026-09-03	reports/daily/2026-09-03.md	1	From Detection to Refusal: Safer LLMs via Circuit-Guided Weight Scaling
2609.01455	2026-09-03	reports/daily/2026-09-03.md	2	When Safety Routing Breaks: Understanding Alignment Fragility under Benign Fine-Tuning
2609.02082	2026-09-03	reports/daily/2026-09-03.md	1	Transfer Safety Awareness for Cross-Modal Safety Drift in Multimodal Large Language Models
2608.12851	2026-09-05	reports/daily/2026-09-05.md	1	Practice Makes Unsafe: Skill Misevolution in Self-Improving LLM Agents
2608.14855	2026-09-05	reports/daily/2026-09-05.md	1	What to Forget in Unlearning? Forget Set Curation for Language Models
2608.17202	2026-09-05	reports/daily/2026-09-05.md	1	Fool's Gold: Defensive Deception Against Safety-Removal Attacks on Open-Weight Models
2608.21606	2026-09-05	reports/daily/2026-09-05.md	1	Can LLMs Truly Forget? Revealing Unlearning Gaps Through Adversarial Evaluation
2608.23020	2026-09-05	reports/daily/2026-09-05.md	1	Unlearning Is Not Just Erasing: Temporal Decoupling via Generation Inequality
2609.02293	2026-09-05	reports/daily/2026-09-05.md	1	SEAL: Reinforcing Global Safety in Mixture-of-Experts through Shared Expert ALignment
2609.02786	2026-09-05	reports/daily/2026-09-05.md	1	SafeEvolve: Harness-Policy Co-Evolution from Agent Experience for Safety Alignment
2605.15030	2026-09-06	reports/daily/2026-09-06.md	1	WARD: Adversarially Robust Defense of Web Agents Against Prompt Injections
2609.00498	2026-09-06	reports/daily/2026-09-06.md	1	Validity-Aware Jailbreak Evaluation for Large Language Models
2606.16276	2026-09-07	reports/weekly/2026-W37.md	1	SpecAlign: Efficient Specification-Grounded Alignment of Large Language Models via Synthetic Data
2608.20554	2026-09-07	reports/weekly/2026-W37.md	1	aiXamine: Unified Black-Box Evaluation of Cross-Dimensional Trade-offs in LLM Safety, Security, and Privacy
2609.02852	2026-09-08	reports/daily/2026-09-08.md	1	The Implications of Linguistic Illegibility for LLM Security
2609.03026	2026-09-08	reports/daily/2026-09-08.md	1	ObserverBench: Testing Mechanistic Estimates for Intervention and Control
2609.03629	2026-09-08	reports/daily/2026-09-08.md	1	EraseSAE: Surgical Concept Erasure in Text-to-Video Diffusion Models via Sparse Autoencoders
2609.03887	2026-09-08	reports/daily/2026-09-08.md	1	Beyond Shallow Alignment: How Post-Training Methods Determine Refusal Circuits And Steering Robustness
2609.04022	2026-09-08	reports/daily/2026-09-08.md	1	Representational Alignment Yields Generalizable Safety in Language Models
2609.04721	2026-09-08	reports/daily/2026-09-08.md	1	Locating and Steering Refusal Beyond Attention
2609.05241	2026-09-08	reports/daily/2026-09-08.md	1	Uncensored Open-weight Models: Redistribution as the Persistence Layer
2608.25697	2026-09-10	reports/daily/2026-09-10.md	1	LMSM: LLM Security Framework Inspired by Linux Security Modules
2608.28233	2026-09-10	reports/daily/2026-09-10.md	1	REINS: Refusal-Enhanced Inhibitory Steering with Sparse Autoencoder Features
2608.29936	2026-09-10	reports/daily/2026-09-10.md	1	When Safety Speaks a Language: A Mechanistic Analysis of Safety-Language Identity Entanglement in LLMs
2608.30197	2026-09-10	reports/daily/2026-09-10.md	1	ALTSTEER: Selective Safety Steering for Moving Beyond Hard Refusals to Constructive Alternatives
2608.30403	2026-09-10	reports/daily/2026-09-10.md	1	Why Are LLM Backdoor Defenses Fragmented? A Feature-Level Explanation with Sparse Autoencoders
2609.05117	2026-09-10	reports/daily/2026-09-10.md	1	TIER: Threat Implicitness Benchmark for Evaluating LLM Safety Behaviors
2609.07746	2026-09-10	reports/daily/2026-09-10.md	1	LLM Forensics: Where Do Backdoors Hide? Localizing and Controlling Trigger Mechanisms with Sparse Autoencoders
2609.08373	2026-09-10	reports/daily/2026-09-10.md	1	Structural Jailbreaks Generalize but Do Not Compound: A Cross-Provider and Multilingual Study of Involuntary In-Context Learning
2609.09553	2026-09-10	reports/daily/2026-09-10.md	1	Arbitrary Cipher Attacks Against Large Language Models Do Not Require Fine-Tuning
